dataset,contrast,seed,gamma,n_cal,n_target,censoring_model,L_dir,U_dir,L_sep,U_sep,W_dir,W_sep,ID_width_ratio,dir_pointwise_lower,dir_pointwise_upper,sep_pointwise_lower,sep_pointwise_upper,dir_sim_lower,dir_sim_upper,sep_sim_lower,sep_sim_upper,BandWidth_dir,BandWidth_sep,band_ratio,action_dir,action_sep,direct_sim_critical,separate_sim_critical,bootstrap_requested,bootstrap_valid,tau_days,G_tau_min,unstable_cell
NSCLC-VA-tau365,InductiveSparsePCA,42,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.018927348367418367,0.037621205780102876,-0.03520523041814477,0.09175378456566602,0.01869385741268451,0.1269590149838108,6.791483008619942,-0.014884312840799458,0.07507957681832354,-0.07032188071208052,0.14585378958027567,-0.02130454083866783,0.08219224960340621,-0.08128382511618429,0.16274154061199347,0.10349679044207404,0.24402536572817776,2.3578061182946146,DEFER,DEFER,2.332125990153057,2.571782482396155,999,999,365.0,0.33798946243182953,False
NSCLC-VA-tau365,InductiveSparsePCA,42,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.01366703138991664,0.0449502505698786,-0.07702617131504017,0.13564345327483537,0.03128321917996196,0.21266962458987554,6.798201405247263,-0.01921646099347384,0.08386344395592214,-0.12251107852377298,0.20564193201185543,-0.025460446379682044,0.09125236141031869,-0.13670955758924497,0.227492519293512,0.11671280779000073,0.36420207688275696,3.120497945161762,DEFER,DEFER,2.332125990153057,2.571782482396155,999,999,365.0,0.33798946243182953,False
NSCLC-VA-tau365,InductiveSparsePCA,52,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.001276447626871997,0.001276447626871997,0.0012764476268719849,0.0012764476268719849,0.0,0.0,inf,-0.02339016216858894,0.02594305742233293,-0.02339016216858895,0.02594305742233292,-0.029719669142309786,0.032272564396053784,-0.0321792145767814,0.03473210983052537,0.06199223353836357,0.06691132440730677,1.079350115138198,DEFER,DEFER,2.4628951052435895,2.658326115417972,999,999,365.0,0.18004113462590954,False
NSCLC-VA-tau365,InductiveSparsePCA,52,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0005842724295296031,0.003230797123215672,-0.020834570498826838,0.023481095192512874,0.0038150695527452753,0.04431566569133971,11.615952233282544,-0.024964144753678096,0.02819747182347178,-0.04374149346176043,0.05262743049359331,-0.031220074254071695,0.03460397611961427,-0.05190354524354595,0.06301267072693437,0.06582405037368597,0.11491621597048032,1.74580894548567,DEFER,DEFER,2.4628951052435895,2.658326115417972,999,999,365.0,0.18004113462590954,False
NSCLC-VA-tau365,InductiveSparsePCA,52,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.002352158107105364,0.005278826883157594,-0.04287789958791394,0.045804568363966236,0.007630984990262959,0.08868246795188017,11.62136579550843,-0.02645964021003328,0.030557338708626335,-0.06730899796184012,0.08110017146841622,-0.03264567377340572,0.03704386110515089,-0.0760141344106137,0.09367648041545504,0.06968953487855661,0.16969061482606873,2.434951174832454,DEFER,DEFER,2.4628951052435895,2.658326115417972,999,999,365.0,0.18004113462590954,False
NSCLC-VA-tau365,InductiveSparsePCA,52,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.004028633971706012,0.007419730459950114,-0.06487856013165128,0.0682696566198954,0.011448364431656127,0.13314821675154667,11.630326545456185,-0.027878598792274587,0.033019738477435806,-0.09351161715773249,0.11059502463531823,-0.03399855284784021,0.03958875751238249,-0.10371396928053209,0.1256761355284754,0.0735873103602227,0.22939010480900748,3.1172508369459755,DEFER,DEFER,2.4628951052435895,2.658326115417972,999,999,365.0,0.18004113462590954,False
NSCLC-VA-tau365,InductiveSparsePCA,52,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.007115536141886622,0.011972022060478643,-0.10883778640897498,0.11369427232756703,0.019087558202365264,0.22253205873654203,11.658487501505908,-0.030495061855271337,0.03823277995921399,-0.14983895817880344,0.1710484263687403,-0.03649430018888236,0.044971348884313166,-0.1644482397327134,0.1914845004735885,0.08146564907319553,0.35593274020630195,4.369114396750246,DEFER,DEFER,2.4628951052435895,2.658326115417972,999,999,365.0,0.18004113462590954,False
NSCLC-VA-tau365,InductiveSparsePCA,62,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0003847372480774389,-0.0003847372480774389,-0.0003847372480774297,-0.0003847372480774297,0.0,0.0,inf,-0.012568703288222379,0.011799228792067502,-0.012568703288222368,0.011799228792067509,-0.015320592156415068,0.01455111766026019,-0.01670809943545933,0.01593862493930447,0.02987170981667526,0.0326467243747638,1.092897747571833,DEFER,DEFER,2.4026443936402586,2.625844646025531,999,999,365.0,0.23699711978984847,False
NSCLC-VA-tau365,InductiveSparsePCA,62,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0017692239473199659,0.0010203400422543617,-0.014899278700215568,0.01415039479514997,0.0027895639895743275,0.02904967349536554,10.413696765492862,-0.01395624409020845,0.013226263647787478,-0.026962640192831754,0.030457672082633173,-0.01670882276263357,0.015983111884675487,-0.03106106199741749,0.03599792724694663,0.03269193464730906,0.06705898924436413,2.051239547852329,DEFER,DEFER,2.4026443936402586,2.625844646025531,999,999,365.0,0.23699711978984847,False
NSCLC-VA-tau365,InductiveSparsePCA,62,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.003134347379785747,0.0024474857180285595,-0.029442693078399917,0.02875583141664277,0.005581833097814307,0.05819852449504269,10.426417894478364,-0.015346752297740027,0.014702671413151762,-0.04544800544899506,0.05108322584414447,-0.01810506441358537,0.017470646059578356,-0.05088567066768254,0.058668763276415674,0.03557571047316373,0.10955443394409822,3.079472833767854,DEFER,DEFER,2.4026443936402586,2.625844646025531,999,999,365.0,0.23699711978984847,False
NSCLC-VA-tau365,InductiveSparsePCA,62,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.004481030597921071,0.003898361019790894,-0.04406321511523202,0.043480545537101845,0.008379391617711965,0.08754376065233387,10.447507963142332,-0.01673820931144887,0.01623189253482272,-0.06594841626740224,0.07257128952710962,-0.01950663410400552,0.01901756248579675,-0.0733837223928715,0.0824546159575781,0.03852419658980227,0.15583833835044958,4.045206705016699,DEFER,DEFER,2.4026443936402586,2.625844646025531,999,999,365.0,0.23699711978984847,False
NSCLC-VA-tau365,InductiveSparsePCA,62,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0071210261356417556,0.0068783816578224825,-0.07371664661362981,0.07347400213581051,0.013999407793464237,0.14719064874944032,10.514062517570046,-0.019513571438788204,0.019459733699645928,-0.10910924139018324,0.11688354861085032,-0.02231257033257506,0.02230137676698785,-0.12113356663666444,0.1316315632425413,0.044613947099562914,0.25276512987920574,5.665607871796712,DEFER,DEFER,2.4026443936402586,2.625844646025531,999,999,365.0,0.23699711978984847,False
NSCLC-VA-tau365,InductiveSparsePCA,72,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.011225477205315079,-0.011225477205315079,-0.011225477205315082,-0.011225477205315082,0.0,0.0,inf,-0.03070217194110347,0.008251217530473313,-0.030702171941103477,0.008251217530473313,-0.03194866321737337,0.009497708806743211,-0.0351540636833772,0.01270310927274704,0.04144637202411658,0.04785717295612424,1.15467701077135,DEFER,DEFER,2.0853999500195157,2.407963380551257,999,999,365.0,0.18237330371444763,False
NSCLC-VA-tau365,InductiveSparsePCA,72,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.01211155669776288,-0.01028593494508064,-0.02653366545310587,0.004136173810262364,0.001825621752682239,0.030669839263368234,16.799667958769394,-0.03145762084980682,0.009343097485858766,-0.045322442757792285,0.02847624926820722,-0.032695751883989425,0.01059933824019097,-0.04961709355274749,0.03403978981795121,0.043295090124180396,0.0836568833706987,1.932248740694413,DEFER,DEFER,2.0853999500195157,2.407963380551257,999,999,365.0,0.18237330371444763,False
NSCLC-VA-tau365,InductiveSparsePCA,72,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.012946788143528471,-0.009290325084380425,-0.04184533348300751,0.019608220255098632,0.0036564630591480463,0.06145355373810614,16.806830191913598,-0.032182232378812334,0.010514306573862948,-0.06446317643797081,0.051127574487731094,-0.033413283835936634,0.011781785523788571,-0.06963305714130305,0.05833212098463838,0.045195069359725205,0.12796517812594144,2.831396874455853,DEFER,DEFER,2.0853999500195157,2.407963380551257,999,999,365.0,0.18237330371444763,False
NSCLC-VA-tau365,InductiveSparsePCA,72,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.01373375572012478,-0.008236101586891094,-0.057216468589073616,0.035246611282057735,0.005497654133233686,0.09246307987113135,16.818642575600723,-0.032876821390141385,0.01176872460438088,-0.08641140114434488,0.07503045980087658,-0.0341019607006062,0.013049015827762665,-0.09308464221128146,0.08412406572834191,0.04715097652836886,0.17720870793962337,3.758325298586424,DEFER,DEFER,2.0853999500195157,2.407963380551257,999,999,365.0,0.18237330371444763,False
NSCLC-VA-tau365,InductiveSparsePCA,72,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.015172897082919596,-0.005942276720855388,-0.08835057568935767,0.06723540188558268,0.009230620362064207,0.15558597757494036,16.855419405434986,-0.03417882600051253,0.014540440006207488,-0.13380054638686595,0.12487228520421734,-0.03539518867983582,0.01585131580217492,-0.14418928800753855,0.1380466542836451,0.05124650448201074,0.28223594229118365,5.507418411147594,DEFER,DEFER,2.0853999500195157,2.407963380551257,999,999,365.0,0.18237330371444763,False
NSCLC-VA-tau365,InductiveSparsePCA_SRDO,42,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.013864974200800633,0.013864974200800633,0.013864974200800656,0.013864974200800656,0.0,0.0,inf,-0.017395276096716393,0.04512522449831766,-0.017395276096716365,0.04512522449831768,-0.02449289036214087,0.05222283876374214,-0.027771043004900554,0.055500991406501866,0.07671572912588301,0.08327203441140242,1.0854623342595253,DEFER,DEFER,2.4049722043716986,2.6105067427865807,999,999,365.0,0.34182422054583994,False
NSCLC-VA-tau365,InductiveSparsePCA_SRDO,42,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.011867273372636825,0.015858592403457668,-0.00564679151624331,0.03337265729233785,0.0039913190308208425,0.03901944880858116,9.776078661533738,-0.019425882251498192,0.04709787033835801,-0.03796218487238087,0.06577899329855019,-0.026530967644421314,0.05419072284600156,-0.048688170295351066,0.07653516401211172,0.08072169049042287,0.1252233343074628,1.551297223171011,DEFER,DEFER,2.4049722043716986,2.6105067427865807,999,999,365.0,0.34182422054583994,False
NSCLC-VA-tau365,InductiveSparsePCA_SRDO,42,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.009866608182132367,0.017847424131505925,-0.02519855170466273,0.052912584018301026,0.007980815949373558,0.07811113572296376,9.787362121675663,-0.021471141753024458,0.04907756946282676,-0.06054829391853513,0.08844237641971553,-0.02858635224779586,0.05616834842029622,-0.07228142727430587,0.10023527125403911,0.08475470066809208,0.17251669852834497,2.0354823646176,DEFER,DEFER,2.4049722043716986,2.6105067427865807,999,999,365.0,0.34182422054583994,False
NSCLC-VA-tau365,InductiveSparsePCA_SRDO,42,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.00786458119694759,0.019831090536549544,-0.04482427079469478,0.07251994252819191,0.011966509339601954,0.11734421332288669,9.806052040134032,-0.023528872087692592,0.05106351824717696,-0.08468335485395068,0.11264857326766292,-0.030656729982410005,0.05815481541700146,-0.097913209427617,0.12596789460817112,0.08881154539941147,0.22388110403578812,2.520855853019215,DEFER,DEFER,2.4049722043716986,2.6105067427865807,999,999,365.0,0.34182422054583994,False
NSCLC-VA-tau365,InductiveSparsePCA_SRDO,42,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.003865529648834367,0.02378239997916188,-0.08441494012586227,0.11206286975385849,0.01991687033032751,0.19647780987972074,9.864893761975397,-0.02766871793733232,0.05505035803467659,-0.1357760335020774,0.16388956210363043,-0.03482854306306977,0.06214972234025103,-0.15282358519949357,0.18109165339610223,0.0969782654033208,0.3339152385955958,3.4431966503719464,DEFER,DEFER,2.4049722043716986,2.6105067427865807,999,999,365.0,0.34182422054583994,False
NSCLC-VA-tau365,InductiveSparsePCA_SRDO,52,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0023939581936453427,0.0023939581936453427,0.002393958193645379,0.002393958193645379,0.0,0.0,inf,-0.00145799387639901,0.006245910263689695,-0.0014579938763989745,0.006245910263689733,-0.0021673255324164463,0.006955241919707132,-0.002859449990181789,0.007647366377472547,0.009122567452123578,0.010506816367654336,1.1517389619529235,DEFER,DEFER,2.3208886465315834,2.673057880564611,999,999,365.0,0.10774205471007217,False
NSCLC-VA-tau365,InductiveSparsePCA_SRDO,52,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0017308532344675724,0.003094671818601636,-0.01923092381079597,0.024056448863865126,0.0013638185841340635,0.043287372674661095,31.739831952902865,-0.0018838820823389444,0.00719120753023832,-0.025305505024341438,0.03668169661440234,-0.002549530600729143,0.00794557892620337,-0.0275156205256736,0.04127514178876283,0.010495109526932512,0.06879076231443643,6.554554017555112,DEFER,DEFER,2.3208886465315834,2.673057880564611,999,999,365.0,0.10774205471007217,False
NSCLC-VA-tau365,InductiveSparsePCA_SRDO,52,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0011051397954218343,0.00383285675948243,-0.040842964118558645,0.045780960673462934,0.002727716964060596,0.08662392479202158,31.7569329711795,-0.0022814817824435823,0.008179454927771727,-0.05580648454522375,0.06742644566219848,-0.0029051234707224297,0.008979874979914145,-0.06125066370538199,0.07530172466921589,0.011884998450636574,0.13655238837459788,11.489474646694967,DEFER,DEFER,2.3208886465315834,2.673057880564611,999,999,365.0,0.10774205471007217,False
NSCLC-VA-tau365,InductiveSparsePCA_SRDO,52,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0005162885789228167,0.004607982332246487,-0.0624656419126676,0.0675899128238369,0.00409169375332367,0.1300555547365045,31.785261208970187,-0.002652896501295467,0.009208096269542488,-0.08635059863846484,0.09819137763049439,-0.0032364975587071453,0.010055200900564932,-0.09504066487556137,0.10932511168640802,0.013291698459272076,0.2043657765619694,15.375444845380697,DEFER,DEFER,2.3208886465315834,2.673057880564611,999,999,365.0,0.10774205471007217,False
NSCLC-VA-tau365,InductiveSparsePCA_SRDO,52,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0005542405790074175,0.006264772898924143,-0.10582094165901569,0.11153147397893243,0.00681901347793156,0.2173524156379481,31.87446634932866,-0.0033260306403681923,0.011373616859101435,-0.14708966753230104,0.15956606643705523,-0.0038364519536674183,0.012314403421527563,-0.16210447226804037,0.17704249710113848,0.01615085537519498,0.3391469693691789,20.998700161110477,DEFER,DEFER,2.3208886465315834,2.673057880564611,999,999,365.0,0.10774205471007217,False
NSCLC-VA-tau365,InductiveSparsePCA_SRDO,62,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0003540240035292344,0.0003540240035292344,0.0003540240035292408,0.0003540240035292408,0.0,0.0,inf,-0.005006500280011412,0.005714548287069882,-0.005006500280011408,0.005714548287069889,-0.006383856777523076,0.007091904784581545,-0.006940796646083296,0.007648844653141778,0.01347576156210462,0.014589641299225074,1.0826580176554037,DEFER,DEFER,2.4635656820986402,2.6671991377447952,999,999,365.0,0.1906270744056107,False
NSCLC-VA-tau365,InductiveSparsePCA_SRDO,62,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0006772686730186141,0.0014285411332309397,-0.014454130434954734,0.015205402895167044,0.002105809806249554,0.02965953333012178,14.084621147693007,-0.0057653043624040536,0.0071092807517288414,-0.02003528261138951,0.027514631981649072,-0.007072646451659069,0.008568914774511771,-0.022049190543216184,0.03195630518966636,0.01564156122617084,0.05400549573288255,3.452692154701456,DEFER,DEFER,2.4635656820986402,2.6671991377447952,999,999,365.0,0.1906270744056107,False
NSCLC-VA-tau365,InductiveSparsePCA_SRDO,62,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0016674112465362677,0.0025483058873875973,-0.02927021953736471,0.030151114178216018,0.004215717133923865,0.059421333715580726,14.095189935163678,-0.006535044236112753,0.008591884993257977,-0.04182367340064722,0.05014886031020118,-0.007785755094056478,0.01014474857700396,-0.04635347289506534,0.057364864869959974,0.017930503671060437,0.10371833776502531,5.784463151050528,DEFER,DEFER,2.4635656820986402,2.6671991377447952,999,999,365.0,0.1906270744056107,False
NSCLC-VA-tau365,InductiveSparsePCA_SRDO,62,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.002618466603502364,0.003715220945785914,-0.04414442654238657,0.045241180884670135,0.006333687549288277,0.0893856074270567,14.112727653750627,-0.007320898778039861,0.01015881054713325,-0.06429711883438635,0.07305323442448367,-0.008529162217792267,0.011814454572842668,-0.07156903430479494,0.08308896064257762,0.020343616790634934,0.15465799494737256,7.602286089982213,DEFER,DEFER,2.4635656820986402,2.6671991377447952,999,999,365.0,0.1906270744056107,False
NSCLC-VA-tau365,InductiveSparsePCA_SRDO,62,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.004411189842794249,0.0061970593065766,-0.07425698370911232,0.07604285317289462,0.01060824914937085,0.15029983688200693,14.168203891678097,-0.008952181150268603,0.01353002491579511,-0.10972035040342128,0.11951521705194262,-0.010118963269267348,0.015414189093336254,-0.12251698328802567,0.13520182362771893,0.025533152362603603,0.2577188069157446,10.093497397258517,DEFER,DEFER,2.4635656820986402,2.6671991377447952,999,999,365.0,0.1906270744056107,False
NSCLC-VA-tau365,InductiveSparsePCA_SRDO,72,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.013068922323878884,-0.013068922323878884,-0.013068922323878907,-0.013068922323878907,0.0,0.0,inf,-0.031817593563298364,0.005679748915540598,-0.031817593563298385,0.005679748915540576,-0.032074512066232276,0.00593666741847451,-0.03673680562609541,0.010598960978337596,0.03801117948470679,0.047335766604433005,1.2453117016134114,DEFER,DEFER,1.9868219419004503,2.474212613270912,999,999,365.0,0.16909158252510526,False
NSCLC-VA-tau365,InductiveSparsePCA_SRDO,72,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.013836103756499341,-0.012266670882945137,-0.027004677776983343,0.0009019031375388786,0.0015694328735542037,0.027906580914522222,17.781315394091244,-0.032534231139684726,0.00654623153684869,-0.0459848253877812,0.02316100667980865,-0.03279045702543472,0.006804030218355937,-0.050964771427071606,0.02900127393149319,0.03959448724379065,0.0799660453585648,2.019625733910858,DEFER,DEFER,1.9868219419004503,2.474212613270912,999,999,365.0,0.16909158252510526,False
NSCLC-VA-tau365,InductiveSparsePCA_SRDO,72,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.014569815037236977,-0.011427692383049663,-0.04096071058119591,0.01496320316090928,0.0031421226541873144,0.05592391374210519,17.79813199449067,-0.03322979217598818,0.007464405398754993,-0.06377186626266004,0.04312863218823362,-0.03348549527782664,0.007723289317375171,-0.06975697906140971,0.0505185808654369,0.04120878459520181,0.1202755599268466,2.9186873893109437,DEFER,DEFER,1.9868219419004503,2.474212613270912,999,999,365.0,0.16909158252510526,False
NSCLC-VA-tau365,InductiveSparsePCA_SRDO,72,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.015271577146682513,-0.010550300486808665,-0.05499153816038249,0.029169660526891336,0.004721276659873848,0.08416119868727383,17.825940894877064,-0.03390451925992692,0.008437177275777669,-0.08380733298177043,0.06446784826205143,-0.03415985189293634,0.008697368214055898,-0.09136792240564494,0.07372926570781649,0.042857220106992236,0.1650971881134614,3.852260778960918,DEFER,DEFER,1.9868219419004503,2.474212613270912,999,999,365.0,0.16909158252510526,False
NSCLC-VA-tau365,InductiveSparsePCA_SRDO,72,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0165848541764503,-0.008673597259731401,-0.08348687003488962,0.05822841859870789,0.007911256916718897,0.1417152886335975,17.91311925847205,-0.03519217873570078,0.01055750698627013,-0.1269931816870975,0.10939319382938281,-0.035447160323906185,0.010821036409211875,-0.13840821853714225,0.12281763208908462,0.046268196733118064,0.2612258506262269,5.645905158850624,DEFER,DEFER,1.9868219419004503,2.474212613270912,999,999,365.0,0.16909158252510526,False
NSCLC-Stanford-tau1095,InductiveSparsePCA,42,0.0,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.01509061264182648,0.01509061264182648,0.015090612641826484,0.015090612641826484,0.0,0.0,inf,-0.015937576558224163,0.046118801841877125,-0.01593757655822416,0.046118801841877125,-0.024193909126503144,0.05437513441015611,-0.026721523350777106,0.056902748634430074,0.07856904353665925,0.08362427198520718,1.0643412242404253,DEFER,DEFER,2.4814934355137988,2.6411557610993355,999,999,1095.0,0.11009132425221448,False
NSCLC-Stanford-tau1095,InductiveSparsePCA,42,0.1,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.012421318365618328,0.017821666348176234,0.005997376616971931,0.024245608096822635,0.005400347982557906,0.018248231479850704,3.379084373597592,-0.0185891704275418,0.04892241858261271,-0.025409382728649656,0.05629490974885265,-0.026840793070760705,0.05719805954624117,-0.03632490279094015,0.06743374745303317,0.08403885261700188,0.10375865024397332,1.234650962178676,DEFER,DEFER,2.4814934355137988,2.6411557610993355,999,999,1095.0,0.11009132425221448,False
NSCLC-Stanford-tau1095,InductiveSparsePCA,42,0.2,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.009813337358874158,0.020614728890784643,-0.0030562836195193316,0.03348434986917813,0.010801391531910485,0.03654063348869746,3.3829561108627244,-0.02123069867731606,0.05184610447064801,-0.03618278183393804,0.06784690606557763,-0.029491247951522664,0.06015650317582795,-0.04769600266241321,0.07978972281485405,0.08964775112735061,0.12748572547726728,1.4220738822122296,DEFER,DEFER,2.4814934355137988,2.6411557610993355,999,999,1095.0,0.11009132425221448,False
NSCLC-Stanford-tau1095,InductiveSparsePCA,42,0.3,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.007266086282825316,0.023469798096659198,-0.01209254041262628,0.042828424792110825,0.01620371181383388,0.054920965204737104,3.3894064419146517,-0.023858805845095473,0.054892547097600816,-0.048084942848285,0.0805811601499361,-0.03214087022542686,0.06325386861361461,-0.06059421789169177,0.09370224455312956,0.09539473883904147,0.15429646244482131,1.617452537976587,DEFER,DEFER,2.4814934355137988,2.6411557610993355,999,999,1095.0,0.11009132425221448,False
NSCLC-Stanford-tau1095,InductiveSparsePCA,42,0.5,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0023511231016902514,0.02936441091596633,-0.03020021392590483,0.06191574794356143,0.02701328781427608,0.09211596186946626,3.4100240778830515,-0.02906058329049977,0.061359886035427545,-0.07440628700446894,0.10877216335142069,-0.03741896646390881,0.06987360501410182,-0.08977024965512098,0.12505726098925796,0.10729257147801063,0.21482751064437894,2.002258941928774,DEFER,DEFER,2.4814934355137988,2.6411557610993355,999,999,1095.0,0.11009132425221448,False
NSCLC-Stanford-tau1095,InductiveSparsePCA,52,0.0,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.005913529518669662,0.005913529518669662,0.005913529518669636,0.005913529518669636,0.0,0.0,inf,-0.01897234718299151,0.03079940622033084,-0.01897234718299153,0.0307994062203308,-0.024617886438171255,0.03644494547551058,-0.029134617906928714,0.040961676944267986,0.061062831913681836,0.0700962948511967,1.1479371764199298,DEFER,DEFER,2.4045958432489245,2.7603249627302713,999,999,1095.0,0.04668725466235135,False
NSCLC-Stanford-tau1095,InductiveSparsePCA,52,0.1,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.003346068786157468,0.008553978472164558,-0.015498052091421438,0.027398099349743382,0.00520790968600709,0.04289615144116482,8.236731054768606,-0.021183967287408907,0.033789364786081494,-0.03875653624417508,0.056714390673566636,-0.026748781549108196,0.03951419279848315,-0.04825425317905437,0.06868584310122477,0.06626297434759135,0.11694009628027915,1.7647879140899132,DEFER,DEFER,2.4045958432489245,2.7603249627302713,999,999,1095.0,0.04668725466235135,False
NSCLC-Stanford-tau1095,InductiveSparsePCA,52,0.2,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0008581054462583517,0.011259952863830362,-0.036809078322400934,0.048927136632489626,0.01040184741757201,0.08573621495489056,8.242402672630535,-0.023313420225084244,0.03683458896993197,-0.06178371304284651,0.08438455763290406,-0.028796903835932502,0.0426363782259358,-0.0719822285423494,0.09886377071020644,0.0714332820618683,0.17084599925255584,2.3916862605386977,DEFER,DEFER,2.4045958432489245,2.7603249627302713,999,999,1095.0,0.04668725466235135,False
NSCLC-Stanford-tau1095,InductiveSparsePCA,52,0.3,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0015448301262507842,0.014023083591077517,-0.05799228492876485,0.0704705383935916,0.015567913717328302,0.12846282332235645,8.251768711909504,-0.02535850515799517,0.039922595042198285,-0.08735628774098428,0.11294198346819165,-0.030760807789866385,0.045798084595576945,-0.0993472233906939,0.13028540793577748,0.07655889238544333,0.22963263132647138,2.999424680419397,DEFER,DEFER,2.4045958432489245,2.7603249627302713,999,999,1095.0,0.04668725466235135,False
NSCLC-Stanford-tau1095,InductiveSparsePCA,52,0.5,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.006078397852532966,0.019683248761346358,-0.09986401977924311,0.11346887068805647,0.025761646613879325,0.21333289046729959,8.281026972567993,-0.029189757140941273,0.04617259402968964,-0.14185325868539952,0.17079830576621813,-0.03443273441947784,0.05218189160635324,-0.15899977188129405,0.19420906387207063,0.08661462602583109,0.3532088357533647,4.077935239806118,DEFER,DEFER,2.4045958432489245,2.7603249627302713,999,999,1095.0,0.04668725466235135,False
NSCLC-Stanford-tau1095,InductiveSparsePCA,62,0.0,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.006861676866646636,0.006861676866646636,0.006861676866646627,0.006861676866646627,0.0,0.0,inf,-0.03190529225717667,0.04562864599046994,-0.031905292257176664,0.04562864599046992,-0.04262992435084446,0.056353278084137724,-0.046744409024216046,0.0604677627575093,0.09898320243498218,0.10721217178172535,1.0831350082065532,DEFER,DEFER,2.502175385794892,2.7101937570271866,999,999,1095.0,0.04625140827875591,False
