dataset,contrast,seed,gamma,n_cal,n_target,censoring_model,L_dir,U_dir,L_sep,U_sep,W_dir,W_sep,ID_width_ratio,dir_pointwise_lower,dir_pointwise_upper,sep_pointwise_lower,sep_pointwise_upper,dir_sim_lower,dir_sim_upper,sep_sim_lower,sep_sim_upper,BandWidth_dir,BandWidth_sep,band_ratio,action_dir,action_sep,direct_sim_critical,separate_sim_critical,bootstrap_requested,bootstrap_valid
NSCLC-VA,InductiveSparsePCA,42,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.014276115603191137,0.054911239163299666,-0.047450479388111866,0.11663783415460267,0.04063512356010853,0.16408831354271453,4.038090675422478,-0.027911775537943204,0.10408023623491502,-0.09106627453664132,0.19006896469032752,-0.035230161294653145,0.1126096430885743,-0.10067312800016559,0.20624297019258458,0.14783980438322744,0.3069160981927502,2.076004493330959,DEFER,DEFER,2.2999613657823894,2.39166737843992,999,999
NSCLC-VA,InductiveSparsePCA,72,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.012799508849630986,-0.012799508849630986,-0.012799508849630964,-0.012799508849630964,0.0,0.0,inf,-0.034150536708077134,0.00855151900881516,-0.034150536708077106,0.008551519008815175,-0.03626370869495722,0.010664690995695248,-0.040724123429574884,0.015125105730312956,0.04692839969065247,0.05584922915988784,1.1900944743064035,DEFER,DEFER,2.153947197661361,2.5634006578845496,999,999
NSCLC-VA,InductiveSparsePCA,72,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.014670796806259299,-0.010822970894369687,-0.031042333578606862,0.005548565877977918,0.0038478259118896116,0.03659089945658478,9.509499726461252,-0.035417426040007055,0.011175667563685723,-0.04861420507116794,0.03329390850306302,-0.03747077897503216,0.013352935414548284,-0.05402425941989434,0.04183618651763254,0.05082371438958044,0.09586044593752688,1.8861361686933213,DEFER,DEFER,2.153947197661361,2.5634006578845496,999,999
NSCLC-VA,InductiveSparsePCA,72,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.016438456455738326,-0.008740213992745886,-0.04920377927135375,0.024025108822869568,0.0076982424629924405,0.07322888809422332,9.512416430926232,-0.03662577730574509,0.013946405189457306,-0.06726809478234347,0.05937926512985474,-0.03862377389837841,0.016191764450411275,-0.07282976353961662,0.07026415619880716,0.05481553834878969,0.14309391973842378,2.610462727336933,DEFER,DEFER,2.153947197661361,2.5634006578845496,999,999
NSCLC-VA,InductiveSparsePCA,72,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.01810466317500592,-0.006551024049744465,-0.06730717903842985,0.04265149181367944,0.011553639125261455,0.1099586708521093,9.517232593122124,-0.03777872611089916,0.0168601223352447,-0.08974710592024798,0.08615523684767348,-0.03972592410716795,0.019177190115283113,-0.0966559445185428,0.09954923560908491,0.058903114222451064,0.19620518012762772,3.330981438207959,DEFER,DEFER,2.153947197661361,2.5634006578845496,999,999
NSCLC-VA,InductiveSparsePCA,72,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.02114363258027744,-0.001856871711573061,-0.10342358976216484,0.08042308547031439,0.01928676086870438,0.18384667523247922,9.532273277199057,-0.039929020344188514,0.023092861579899985,-0.13953450827625394,0.1407201994959549,-0.0417882636297371,0.025562207684509834,-0.15065239243710482,0.15928456607968317,0.06735047131424693,0.309936958516788,4.601852852234246,DEFER,DEFER,2.153947197661361,2.5634006578845496,999,999
NSCLC-Stanford,InductiveSparsePCA,72,0.0,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.00795903730056037,-0.00795903730056037,-0.007959037300560357,-0.007959037300560357,0.0,0.0,inf,-0.024576265408861837,0.008658190807741096,-0.024576265408861823,0.00865819080774111,-0.027074863501815448,0.011156788900694707,-0.02950388719231539,0.013585812591194676,0.038231652402510155,0.043089699783510065,1.1270687264535013,DEFER,DEFER,2.2546679052007486,2.5411656844901915,999,999
NSCLC-Stanford,InductiveSparsePCA,72,0.1,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.009644215048786004,-0.006180411371262509,-0.026486690014595277,0.010662063594546772,0.0034638036775234953,0.03714875360914205,10.724843861734731,-0.025848292914895217,0.010883410748541529,-0.04049802735473443,0.03369961711981415,-0.028284768949914916,0.013449159568330706,-0.04465290629378531,0.0405311024823984,0.041733928518245623,0.0851840087761837,2.041121260341982,DEFER,DEFER,2.2546679052007486,2.5411656844901915,999,999
NSCLC-Stanford,InductiveSparsePCA,72,0.2,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.01123751321565105,-0.004307365441417028,-0.04494521604867266,0.02940033739160458,0.006930147774234022,0.07434555344027724,10.727845330613391,-0.027063786810247653,0.013233750371294348,-0.0619538137023877,0.060364398552920785,-0.029443455474858837,0.015871265980532682,-0.06699749100874745,0.06954638614364696,0.04531472145539152,0.1365438771523944,3.013234391980324,DEFER,DEFER,2.2546679052007486,2.5411656844901915,999,999
NSCLC-Stanford,InductiveSparsePCA,72,0.3,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.012740998834140456,-0.0023396246321539717,-0.06335824112958802,0.04827761766329361,0.010401374201986485,0.11163585879288163,10.732799015303295,-0.028225886562305687,0.015705913915627534,-0.0868064906674692,0.08771811367402918,-0.030554223797314567,0.018419275488806085,-0.09375976256418198,0.09941367721964986,0.04897349928612065,0.19317343978383184,3.944448377177291,DEFER,DEFER,2.2546679052007486,2.5411656844901915,999,999
NSCLC-Stanford,InductiveSparsePCA,72,0.5,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.015488737200926287,0.0018769705418481908,-0.1001313579531482,0.08651959129407005,0.01736570774277448,0.18665094924721826,10.748248905943955,-0.030400510037328573,0.020994600843123757,-0.13933701302082482,0.14326061001879456,-0.032642672624780746,0.02386916417590344,-0.1509629375545043,0.1600864174315014,0.05651183680068418,0.3110493549860057,5.504145194980459,DEFER,DEFER,2.2546679052007486,2.5411656844901915,999,999
NSCLC-Stanford,InductiveSparsePCA_SRDO,52,0.0,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.005478332610291592,0.005478332610291592,0.005478332610291625,0.005478332610291625,0.0,0.0,inf,-0.0017430463821039499,0.012699711602687135,-0.001743046382103917,0.012699711602687166,-0.0030927057306503244,0.014049370951233509,-0.004547871380287829,0.01550453660087108,0.017142076681883833,0.02005240798115891,1.1697770552123818,DEFER,DEFER,2.3262768061402355,2.7212252318955894,999,999
NSCLC-Stanford,InductiveSparsePCA_SRDO,52,0.1,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.004291127302300603,0.006697291844585355,-0.016790761120198505,0.02777918026708448,0.0024061645422847524,0.044569941387282985,18.523230894659427,-0.0027244144099524874,0.01412673917429716,-0.024435175153711797,0.041786086602114955,-0.004035603237879993,0.015515286022985974,-0.027404309386971765,0.04722644931913689,0.019550889260865966,0.07463075870610865,3.817256479248404,DEFER,DEFER,2.3262768061402355,2.7212252318955894,999,999
NSCLC-Stanford,InductiveSparsePCA_SRDO,52,0.2,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0031385585441281003,0.007944772752751844,-0.03901929282102612,0.05010262411790614,0.004806214208623745,0.08912191693893226,18.54305968698225,-0.0036755923370645695,0.015582211996076291,-0.05363499459930091,0.07218205859928922,-0.004949141675617755,0.017009632061490743,-0.05931181695648163,0.08075783752522031,0.0219587737371085,0.14006965448170194,6.3787557610740295,DEFER,DEFER,2.3262768061402355,2.7212252318955894,999,999
NSCLC-Stanford,InductiveSparsePCA_SRDO,52,0.3,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0020231486205078233,0.009217209368114335,-0.061197692710773244,0.07243805069939532,0.007194060747606512,0.13363574341016857,18.575843059794792,-0.004596144412500572,0.017060204954751565,-0.08382090661323918,0.10274603952764974,-0.005833275261355809,0.018526043034328858,-0.09260789258360835,0.11451783613321287,0.02435931829568467,0.20712572871682122,8.502936174265361,DEFER,DEFER,2.3262768061402355,2.7212252318955894,999,999
NSCLC-Stanford,InductiveSparsePCA_SRDO,52,0.5,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-8.793872926941834e-05,0.01182115333351549,-0.10535575630058033,0.11708897090482642,0.011909092062784909,0.22244472720540676,18.678563070356237,-0.006344621730997165,0.020058525752381144,-0.1439943681363016,0.16345120975832014,-0.0075139815877593415,0.021598071967070538,-0.15900182647439454,0.18145856910685854,0.02911205355482988,0.3404603955812531,11.69482581982845,DEFER,DEFER,2.3262768061402355,2.7212252318955894,999,999
NSCLC-VA,InductiveSparsePCA_SRDO,52,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.005782841795433177,0.005782841795433177,0.0057828417954331746,0.0057828417954331746,0.0,0.0,inf,-0.0024404664873659563,0.014006150078232311,-0.0024404664873659623,0.014006150078232311,-0.003863006035048436,0.015428689625914791,-0.006547326638380712,0.01811301022924706,0.019291695660963226,0.024660336867627773,1.2782876788548971,DEFER,DEFER,2.299015639197528,2.9388033650809144,999,999
NSCLC-VA,InductiveSparsePCA_SRDO,52,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.004430207010870961,0.007182356570930598,-0.016424939003152977,0.028037502584954493,0.0027521495600596373,0.04446244158810747,16.15553247300412,-0.0035238998346899635,0.015665863025070004,-0.022271899730825384,0.04241509670206289,-0.004899870571184208,0.017133413920526034,-0.025191971457584526,0.04959551197003064,0.022033284491710242,0.07478748342761517,3.394295728163137,DEFER,DEFER,2.299015639197528,2.9388033650809144,999,999
NSCLC-VA,InductiveSparsePCA_SRDO,52,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.003127932637859078,0.008624618130414803,-0.0385564890113938,0.050309039779667636,0.005496685492555725,0.08886552879106144,16.167111782439413,-0.004550632246254721,0.017356676657788873,-0.0488416327018646,0.0714844215321894,-0.005878937332414,0.01886722425745145,-0.05397820855640344,0.08205976767163325,0.02474616158986545,0.1360379762280367,5.497336454949431,DEFER,DEFER,2.299015639197528,2.9388033650809144,999,999
NSCLC-VA,InductiveSparsePCA_SRDO,52,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0018788357196521804,0.01010486776974765,-0.06058244609978411,0.07256614958918392,0.008226032050095469,0.13314859568896803,16.186248105783,-0.005520481821729496,0.01907126102387137,-0.077260485738803,0.10060203279369449,-0.0068004802684000654,0.02062234588721577,-0.08558978266347285,0.11460363015225974,0.027422826155615837,0.2001934128157326,7.300247307833938,DEFER,DEFER,2.299015639197528,2.9388033650809144,999,999
NSCLC-VA,InductiveSparsePCA_SRDO,52,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0004518307456013476,0.013157453218894452,-0.10419637532513701,0.11690199779843008,0.0136092839644958,0.2210983731235671,16.246142978600005,-0.007291690373241826,0.022540265768961752,-0.1340534090529536,0.1582074872899092,-0.008474908913311366,0.024163386471961697,-0.14896451998634247,0.17883615193155286,0.03263829538527306,0.3278006719178953,10.043437258240036,DEFER,DEFER,2.299015639197528,2.9388033650809144,999,999
NSCLC-Stanford,InductiveSparsePCA_SRDO,42,0.0,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0017234641045130587,0.0017234641045130587,0.0017234641045130727,0.0017234641045130727,0.0,0.0,inf,-0.010445648167982756,0.013892576377008874,-0.010445648167982742,0.013892576377008888,-0.013146208845154024,0.01659313705418014,-0.015006461809271756,0.0184533900182979,0.029739345899334163,0.03345985182756966,1.1251038251086347,DEFER,DEFER,2.3949177878083363,2.6945311638838683,999,999
NSCLC-Stanford,InductiveSparsePCA_SRDO,42,0.1,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.00015148251019487244,0.0033563971899078326,-0.012010242583190014,0.01551812228329269,0.00320491467971296,0.027528364866482705,8.589422065035507,-0.011637775043511362,0.015929692574000055,-0.023660039170237936,0.032977917494252156,-0.014254038633628908,0.018719949277727094,-0.028026220531925147,0.03952160534831488,0.032973987911356,0.06754782588024003,2.0485185492828135,DEFER,DEFER,2.3949177878083363,2.6945311638838683,999,999
NSCLC-Stanford,InductiveSparsePCA_SRDO,42,0.2,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0013593559512534805,0.00504959702690608,-0.025719282556494166,0.02940952363214676,0.006408952978159561,0.055128806188640925,8.601842824640615,-0.012794635004063864,0.018049456230985392,-0.04205467020364415,0.054029298498037504,-0.015332343938864117,0.020934375672040016,-0.04817694577712652,0.0632564469160535,0.036266719610904136,0.11143339269318003,3.072607445302991,DEFER,DEFER,2.3949177878083363,2.6945311638838683,999,999
NSCLC-Stanford,InductiveSparsePCA_SRDO,42,0.3,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0028093215039097182,0.006801859179052598,-0.039439601137787675,0.04343213881293055,0.009611180682962316,0.08287173995071823,8.622430758962265,-0.013917654189912455,0.020248314509903435,-0.06267405535136575,0.07585576667597246,-0.01638280742122558,0.023232342243455453,-0.07138200490038066,0.08800769041095755,0.039615149664681035,0.1593896953113382,4.023453064306921,DEFER,DEFER,2.3949177878083363,2.6945311638838683,999,999
NSCLC-Stanford,InductiveSparsePCA_SRDO,42,0.5,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.005529806277149516,0.010476029383548833,-0.06705119931178195,0.07199742241818124,0.01600583566069835,0.13904862172996318,8.687370324024455,-0.016068093811999935,0.024864430694894447,-0.1057931679817466,0.12063744417049332,-0.018406743031767904,0.02805749440559766,-0.12031311777296724,0.13886704627729032,0.046464237437365566,0.25918016405025757,5.578056981988266,DEFER,DEFER,2.3949177878083363,2.6945311638838683,999,999
NSCLC-VA,InductiveSparsePCA_SRDO,42,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.02213697522947496,0.02213697522947496,0.02213697522947497,0.02213697522947497,0.0,0.0,inf,-0.01177349593109504,0.056047446390044955,-0.01177349593109503,0.05604744639004497,-0.015680826626940276,0.0599547770858902,-0.021382154965263557,0.06565610542421349,0.07563560371283047,0.08703826038947704,1.1507577928503039,DEFER,DEFER,2.1858006414028237,2.5153271217114925,999,999
NSCLC-VA,InductiveSparsePCA_SRDO,42,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.01997855866034124,0.02435010972627185,0.007337763043360757,0.036990905343252306,0.0043715510659306095,0.02965314229989155,6.78320848885681,-0.013987032056182028,0.058232623068925175,-0.026375196004334155,0.07284936516539768,-0.017900713897427097,0.062136732327957654,-0.03592788924142636,0.08300999408411527,0.08003744622538475,0.11893788332554164,1.4860279648430261,DEFER,DEFER,2.1858006414028237,2.5153271217114925,999,999
NSCLC-VA,InductiveSparsePCA_SRDO,42,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.01787257604249664,0.026619649470339717,-0.007432876278130995,0.05192510179096732,0.008747073427843078,0.059357978069098316,6.786038617231006,-0.016175326766767376,0.06050074361051136,-0.042720341766771454,0.09120711915163007,-0.020098493010782384,0.06440468934207783,-0.05271917730210868,0.10233782592375482,0.08450318235286021,0.1550570032258635,1.8349250159407189,DEFER,DEFER,2.1858006414028237,2.5153271217114925,999,999
