scenario,method,gamma,class_contains_true,reps,truth,point_coverage,point_width,ci_coverage,ci_width,retain,reference,defer,mean_regret,observed_censoring,n_target,run_kind,ci_coverage_wilson_low,ci_coverage_wilson_high,retain_wilson_low,retain_wilson_high,reference_wilson_low,reference_wilson_high,defer_wilson_low,defer_wilson_high
constant_shift,transport_assume,0.5,False,1000,0.0208621640833796,0.0,0.0,0.932,0.0630596265840407,0.001,0.356,0.643,0.0019498621640833,0.7016052631578948,80,comparator,0.9146861384770105,0.9460075421914699,0.00017654637062607809,0.0056425585979579355,0.3269260364778622,0.38617606996597764,0.6128092971223535,0.6720962499507777
low_overlap,proposed_direct,0.1,False,1000,0.0464489920114544,0.097,0.009078366115722,0.897,0.1818576033987557,0.002,0.214,0.784,0.0024448979840229,0.7028333333333334,60,comparator,0.8766163637675564,0.9143451899949129,0.000548643588120728,0.007262807863492177,0.1897000852144518,0.24048882063928573,0.7574334101291272,0.8083929910510775
low_overlap,proposed_direct,0.2,True,1000,0.0464489920114544,0.198,0.0181262616508063,0.911,0.1907396394337084,0.001,0.194,0.805,0.0024614489920114,0.7028333333333334,60,comparator,0.8917426484378812,0.9271117560869926,0.00017654637062607809,0.0056425585979579355,0.17068142956732762,0.21966054662583218,0.77929577121571,0.8283699061081016
low_overlap,proposed_direct,0.3,True,1000,0.0464489920114544,0.296,0.0271136313865167,0.92,0.1994518596862749,0.0,0.175,0.825,0.002475,0.7028333333333334,60,comparator,0.9015335609704976,0.9352519619016361,2.168404344971009e-19,0.0038267584855551234,0.1527057476303958,0.19978164538521503,0.800218354614785,0.8472942523696041
low_overlap,proposed_direct,0.5,True,1000,0.0464489920114544,0.435,0.0447910479742661,0.931,0.2162594201315664,0.0,0.135,0.865,0.002595,0.7028333333333334,60,comparator,0.9135852797713628,0.9451160544140889,2.168404344971009e-19,0.0038267584855551234,0.11521137849166019,0.15758215520279512,0.8424178447972049,0.8847886215083399
low_overlap,scalar_tilt,0.1,False,1000,0.0464489920114544,0.095,0.0088747953006324,0.896,0.1815369594362791,0.002,0.216,0.782,0.0024388979840229,0.7028333333333334,60,comparator,0.8755402353777084,0.9134289719017319,0.000548643588120728,0.007262807863492177,0.19160700894892252,0.24256658987087282,0.7553565227948386,0.8064851854193084
low_overlap,scalar_tilt,0.2,False,1000,0.0464489920114544,0.195,0.0177198756063859,0.909,0.1902168285901815,0.001,0.194,0.805,0.0024614489920114,0.7028333333333334,60,comparator,0.88957441593046,0.9252952956283559,0.00017654637062607809,0.0056425585979579355,0.17068142956732762,0.21966054662583218,0.77929577121571,0.8283699061081016
low_overlap,scalar_tilt,0.3,False,1000,0.0464489920114544,0.284,0.0265059307235579,0.92,0.1987288449654126,0.0,0.174,0.826,0.002478,0.7028333333333334,60,comparator,0.9015335609704976,0.9352519619016361,2.168404344971009e-19,0.0038267584855551234,0.15176235026548338,0.19873269626709858,0.8012673037329014,0.8482376497345165
low_overlap,scalar_tilt,0.5,False,1000,0.0464489920114544,0.429,0.043788086193535,0.931,0.2151449423304846,0.0,0.136,0.864,0.002592,0.7028333333333334,60,comparator,0.9135852797713628,0.9451160544140889,2.168404344971009e-19,0.0038267584855551234,0.1161420645496615,0.15864381562782268,0.8413561843721774,0.8838579354503385
low_overlap,separate_risk,0.1,False,1000,0.0464489920114544,0.357,0.0329600454074091,0.935,0.2445335940117322,0.0,0.133,0.867,0.002601,0.7028333333333334,60,comparator,0.9179944906866292,0.948676229430938,2.168404344971009e-19,0.0038267584855551234,0.11335116065727396,0.15545768007112354,0.8445423199288764,0.8866488393427261
low_overlap,separate_risk,0.2,True,1000,0.0464489920114544,0.567,0.0658175367418376,0.956,0.2809180897318914,0.0,0.09,0.91,0.00273,0.7028333333333334,60,comparator,0.9414482108495923,0.9670617854115815,2.168404344971009e-19,0.0038267584855551234,0.07379614931508309,0.1093417926430721,0.8906582073569279,0.926203850684917
low_overlap,separate_risk,0.3,True,1000,0.0464489920114544,0.707,0.0984712545999428,0.968,0.3194032583014917,0.0,0.067,0.933,0.002799,0.7028333333333334,60,comparator,0.9551752619162314,0.9772428921412891,2.168404344971009e-19,0.0038267584855551234,0.05310191960662385,0.08421205324186688,0.9157879467581331,0.9468980803933762
low_overlap,separate_risk,0.5,True,1000,0.0464489920114544,0.852,0.1627768830628503,0.985,0.401821953657218,0.0,0.04,0.96,0.0028799999999999,0.7028333333333334,60,comparator,0.9753990230730932,0.9908890211959184,2.168404344971009e-19,0.0038267584855551234,0.02951097368545276,0.05400964412125796,0.945990355878742,0.9704890263145473
low_overlap,transport_assume,0.1,False,1000,0.0464489920114544,0.0,0.0,0.873,0.1556612850832894,0.003,0.326,0.671,0.0021523469760343,0.7028333333333334,60,comparator,0.8509252474282143,0.8922199907415616,0.0010207838811386186,0.008783014053503173,0.29766113143613737,0.35567058051683587,0.6412729638759754,0.6994182847219649
low_overlap,transport_assume,0.2,False,1000,0.0464489920114544,0.0,0.0,0.873,0.1556612850832894,0.003,0.326,0.671,0.0021523469760343,0.7028333333333334,60,comparator,0.8509252474282143,0.8922199907415616,0.0010207838811386186,0.008783014053503173,0.29766113143613737,0.35567058051683587,0.6412729638759754,0.6994182847219649
low_overlap,transport_assume,0.3,False,1000,0.0464489920114544,0.0,0.0,0.873,0.1556612850832894,0.003,0.326,0.671,0.0021523469760343,0.7028333333333334,60,comparator,0.8509252474282143,0.8922199907415616,0.0010207838811386186,0.008783014053503173,0.29766113143613737,0.35567058051683587,0.6412729638759754,0.6994182847219649
